date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:56	17956/17956	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/images/1b_9.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/1b_9.png	(from https://zilliqa.com/about-us.html)
14:51:56	17624/17624	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/nicolai_1_orig.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/nicolai_1_orig.png	(from https://zilliqa.com/about-us.html)
14:51:56	25374/25374	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/stuart_1_orig.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/stuart_1_orig.png	(from https://zilliqa.com/about-us.html)
14:51:56	19243/19243	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/images/10b_10.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/10b_10.png	(from https://zilliqa.com/about-us.html)
14:51:56	22344/22344	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/ilya_2_orig.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/ilya_2_orig.png	(from https://zilliqa.com/about-us.html)
14:51:57	18225/18225	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/shuoji-bio_1.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/shuoji-bio_1.png	(from https://zilliqa.com/about-us.html)
14:51:57	7774/7774	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-1.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-1.png	(from https://zilliqa.com/dapps.html)
14:51:57	197/197	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/link-arrow-black_1link-arrow-black.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/link-arrow-black_1link-arrow-black.png	(from https://zilliqa.com/dapps.html)
14:51:57	16544/16544	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-5.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-5.png	(from https://zilliqa.com/dapps.html)
14:51:58	7525/7525	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-8.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-8.png	(from https://zilliqa.com/dapps.html)
14:51:58	4878/4878	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-9.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-9.png	(from https://zilliqa.com/dapps.html)
14:51:58	4588/4588	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-2.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-2.png	(from https://zilliqa.com/dapps.html)
14:51:58	7666/7666	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-7.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-7.png	(from https://zilliqa.com/dapps.html)
14:51:58	3412/3412	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/dapps-brand-4.png	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/dapps-brand-4.png	(from https://zilliqa.com/dapps.html)
14:51:59	134422/134422	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Aug%202018%2011:20:18%20GMT	https://zilliqa.com/images/careers-illustration.svg	C:/My%20Web%20Sites/Frontend/zilliqa.com/images/careers-illustration.svg	(from https://zilliqa.com/careers.html)
14:51:59	8179/8179	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/careers/blockchain-software-engineer-c.html	C:/My%20Web%20Sites/Frontend/zilliqa.com/careers/blockchain-software-engineer-c.html	(from https://zilliqa.com/careers.html)
14:51:59	8044/8044	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/careers/compiler-engineer.html	C:/My%20Web%20Sites/Frontend/zilliqa.com/careers/compiler-engineer.html	(from https://zilliqa.com/careers.html)
14:51:59	8875/8875	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/careers/full-stack-developer.html	C:/My%20Web%20Sites/Frontend/zilliqa.com/careers/full-stack-developer.html	(from https://zilliqa.com/careers.html)
14:52:00	7918/7918	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/careers/blockchain-application-engineer.html	C:/My%20Web%20Sites/Frontend/zilliqa.com/careers/blockchain-application-engineer.html	(from https://zilliqa.com/careers.html)
14:52:00	7928/7928	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Aug%202018%2011:20:17%20GMT	https://zilliqa.com/careers/blockchain-researcher.html	C:/My%20Web%20Sites/Frontend/zilliqa.com/careers/blockchain-researcher.html	(from https://zilliqa.com/careers.html)
